Country,Name,Ticker,Quartr Id,GICS Industries,ISIN,Segment Data
JP,Astellas Pharma Inc,4503,15700,,JP3942400007 | US04623U1025,false
JP,Avant Group Corporation,3836,18785,,JP3548680002,false
JP,AZ-COM MARUWA Holdings Inc,9090,20281,,JP3879170003,false
JP,Azbil Corporation,6845,16708,,JP3937200008,false
JP,BANDAI NAMCO Holdings Inc,7832,14897,,JP3778630008,false
JP,BASE Inc,4477,16753,,JP3835260005,false
JP,BayCurrent Consulting Inc,6532,20105,,JP3835250006,false
JP,BEENOS Inc,3328,16166,,JP3758110005,false
JP,Bridge Consulting Group Inc,9225,18864,,JP3831060003,false
JP,Bridgestone Corporation,5108,15602,,JP3830800003 | US1084412055,false
JP,Broadleaf Co Ltd,3673,18784,,JP3831490002,false
JP,Bunka Shutter Co Ltd,5930,20238,,JP3831600006,false
JP,BuySell Technologies Co Ltd,7685,20224,,JP3778270003,false
JP,Calbee Inc,2229,16446,,JP3220580009,false
JP,Canon Inc,7751,13563,,JP3242800005 | US1380063099 | ARDEUT112968,false
JP,Capcom Co. Ltd,9697,6227,,US13916V1070 | JP3218900003,true
JP,Casio Computer Co Ltd,6952,18664,,JP3209000003,false
JP,Central Japan Railway Company,9022,16729,,JP3566800003 | US1537661001,false
JP,CHANGE Holdings Inc,3962,20103,,JP3507750002,false
JP,Chubu Electric Power Company Incorporated,9502,18665,,JP3526600006,false
JP,Chugai Pharmaceutical Co Ltd,4519,16575,,US1712691039 | JP3519400000,false
JP,Citizen Watch Co. Ltd,7762,16317,,JP3352400000,false
JP,COMSYS Holdings Corporation,1721,18870,,JP3305530002,false
JP,Concordia Financial Group Ltd,7186,15197,,JP3305990008,false
JP,COVER Corporation,5253,20229,,JP3218500001,false
JP,Credit Saison Co Ltd,8253,18679,,JP3271400008,false
JP,CyberAgent Inc,4751,18689,,JP3311400000,false
JP,Cybozu Inc,4776,20223,,JP3312100005,false
JP,Dai Nippon Printing Co Ltd,7912,18691,,US2338063066 | JP3493800001,false
JP,Dai-ichi Life Holdings Inc,8750,18693,,JP3476480003,false
JP,Daido Metal Co Ltd,7245,18715,,JP3491800003,false
JP,Daiei Kankyo Co Ltd,9336,16773,,JP3480470008,false
JP,Daifuku Co. Ltd,6383,15859,,JP3497400006,false
JP,Daiichi Sankyo Company Limited,4568,15702,,US23381D1028 | JP3475350009,false
JP,Daikin Industries Ltd,6367,11374,,US23381B1061 | JP3481800005,false
JP,Daiseki Co. Ltd,9793,17746,,JP3485600005,false
JP,Daiwa House Industry Co Ltd,1925,18738,,US2340622065 | JP3505000004,false
JP,Daiwa Securities Group Inc,8601,18741,,JP3502200003 | US2340643012,false
JP,Daiwabo Holdings Co Ltd,3107,17722,,JP3505400006,false
JP,DeNA Co. Ltd,2432,18742,,JP3548610009,false
JP,Denka Company Limited,4061,18743,,JP3549600009,false
JP,DENSO Corporation,6902,15601,,JP3551500006 | US24872B1008,false
JP,Dentsu Group Inc,4324,18745,,JP3551520004 | US2490341094,false
JP,Descente Ltd,8114,18321,,JP3548800006,false
JP,Dexerials Corporation,4980,18769,,JP3548770001,false
JP,Digital Garage Inc,4819,19679,,JP3549070005,false
JP,Disco Corporation,6146,15573,,JP3548600000,false
JP,DMG Mori Co. Ltd,6141,15864,,JP3924800000,false
JP,Dowa Holdings Co. Ltd,5714,18754,,JP3638600001,false
JP,East Japan Railway Company,9020,18765,,JP3783600004 | US2732021017,false
JP,Ebara Corporation,6361,16671,,JP3166000004,false
JP,eBASE Co. Ltd,3835,16172,,JP3130790003,false
JP,Eisai Co Ltd,4523,16320,,JP3160400002 | US28258A1079,false
JP,ELEMENTS Inc,5246,20110,,JP3168250003,false
JP,ENEOS Holdings Inc,5020,15153,,JP3386450005,false
JP,F&M Co. Ltd,4771,16026,,JP3166700009,false
JP,Fanuc Corporation,6954,14559,,JP3802400006 | US3073051027,false
JP,Fast Retailing Co. Ltd,9983,11534,,US31188H2004 | JP3802300008 | US31188H1014 | TH0150122107,false
JP,Ferrotec Holdings Corporation,6890,15781,,JP3802720007,false
JP,Food & Life Companies Ltd,3563,20101,,JP3397150008,false
JP,freee K.K.,4478,16261,,JP3826520003,false
JP,Fuji Corporation,6134,15795,,JP3809200003,false
JP,Fuji Electric Co Ltd,6504,16670,,US35955T1079 | JP3820000002,false
JP,Fuji Oil Holdings Inc,2607,14926,,JP3816400000,false
JP,Fuji Soft Incorporated,9749,18290,,JP3816600005,false
JP,FUJIFILM Holdings Corporation,4901,15035,,JP3814000000 | US35958N1072,false
JP,Fujikura Ltd,5803,18768,,JP3811000003,false
JP,Fujita Kanko Inc,9722,20228,,JP3816800001,false
JP,Fujitec Co Ltd,6406,18328,,JP3818800009,false
JP,Fujitsu General Limited,6755,18318,,JP3818400008,false
JP,Fujitsu Limited,6702,14329,,US3595903044 | JP3818000006,true
JP,Fukui Computer Holdings Inc,9790,16171,,JP3803800006,false
JP,Fukuoka Financial Group Inc,8354,18863,,JP3805010000,false
JP,Furukawa Electric Co Ltd,5801,18790,,JP3827200001,false
JP,GENDA Inc,9166,17838,,JP3386890002,false
JP,Genki Global Dining Concepts Corporation,9828,20097,,JP3282800006,false
JP,Gift Holdings Inc,9279,20221,,JP3264860002,false
JP,GMO Financial Gate Inc,4051,16260,,JP3386710002,false
JP,GMO Payment Gateway Inc,3769,16254,,JP3385890003,false
JP,Goldwin Inc,8111,19663,,JP3306600002,false
JP,GS Yuasa Corporation,6674,18793,,JP3385820000,false
JP,GVA TECH Inc,298A,19941,,,false
JP,Hamamatsu Photonics K.K.,6965,15061,,JP3771800004,false
JP,Harmonic Drive Systems Inc,6324,15793,,JP3765150002,false
JP,HASEKO Corporation,1808,18794,,JP3768600003,false
JP,HIKARI TSUSHIN INC,9435,19244,,JP3783420007,false
JP,Hino Motors Ltd,7205,18796,,JP3792600003 | US4334062043,false
JP,Hitachi Construction Machinery Co Ltd,6305,18288,,US43358L1017 | JP3787000003,false
JP,Hitachi Ltd,6501,6418,,JP3788600009 | US4335785071,true
JP,Honda Motor Co Ltd,7267,10337,,US4381283088 | BRHONDBDR002 | JP3854600008 | TH8483121209 | CA4381261045,true
JP,HORIBA Ltd,6856,15646,,JP3853000002,false
JP,Hoshizaki Corporation,6465,17753,,JP3845770001 | US44101L1098,false
JP,HOYA Corporation,7741,15194,,US4432511032 | JP3837800006,false
JP,Ibiden Co. Ltd,4062,15810,,JP3148800000,false
JP,Ichigo Inc,2337,17868,,JP3120010008,false
JP,Idemitsu Kosan Co. Ltd,5019,18807,,US45166E1047 | JP3142500002,false
JP,IHI Corporation,7013,15196,,JP3134800006,false
JP,Impress Holdings Inc,9479,16596,,JP3153900000,false
JP,Infomart Corporation,2492,16724,,JP3153480003,false
JP,INPEX Corporation,1605,15112,,JP3294460005 | US45790H1014,false
JP,Integrated Design & Engineering Holdings Co Ltd,9161,19220,,JP3104770007,false
JP,Isetan Mitsukoshi Holdings Ltd,3099,18808,,JP3894900004,false
JP,Isuzu Motors Limited,7202,18866,,US4652542097 | JP3137200006,false
JP,ITOCHU Corporation,8001,4726,,JP3143600009 | US4657171066,true
JP,J. Front Retailing Co Ltd,3068,18771,,JP3386380004,false
JP,Japan Airlines Co. Ltd,9201,14345,,JP3705200008 | US4710381090,false
JP,Japan Aviation Electronics Industry Limited,6807,18302,,JP3705600009,false
JP,Japan Elevator Service Holdings Co Ltd,6544,16775,,JP3389510003,false
JP,Japan Excellent Inc,8987,18566,,JP3046420000,false
JP,Japan Exchange Group Inc,8697,15056,,US4710591052 | JP3183200009,false
JP,Japan Eyewear Holdings Co. Ltd,5889,18639,,JP3389460001,false
JP,Japan Hotel REIT Investment Corporation,8985,16983,,JP3046400002,false
JP,Japan Lifeline Co. Ltd,7575,16592,,JP3754500001,false
JP,JAPAN MATERIAL Co. Ltd,6055,16156,,JP3389680004,false
JP,Japan Post Holdings Co. Ltd,6178,6111,,JP3752900005,false
JP,Japan Tobacco Inc,2914,10134,,JP3726800000 | US4711052054,true
JP,JEOL Ltd,6951,17911,,JP3735000006,false
JP,JFE Holdings Inc,5411,14864,,JP3386030005,false
JP,JGC Holdings Corporation,1963,18649,,JP3667600005 | US4661401004,false
JP,JINS HOLDINGS Inc,3046,20095,,JP3386110005,false
JP,JMDC Inc,4483,15843,,JP3386690006,false
JP,JTEKT Corporation,6473,18648,,JP3292200007 | US48124H1023,false
JP,JustSystems Corporation,4686,16157,,JP3388450003,false
JP,Kadokawa Corporation,9468,20123,,JP3214350005,false
JP,Kajima Corporation,1812,18634,,US4831112093 | JP3210200006,false
JP,Kakaku.com Inc,2371,20120,,JP3206000006,false
JP,Kanadevia Corporation,7004,18633,,JP3789000001,false
JP,Kaneko Seeds Co Ltd,1376,16445,,JP3216200000,false
JP,Kansai Paint Co Ltd,4613,20149,,US4846051005 | JP3229400001,false
JP,Kao Corporation,4452,16492,,US4855374017 | JP3205800000,false
JP,KATITAS CO LTD,8919,17748,,JP3932950003,false
JP,Kato Sangyo Co. Ltd,9869,16314,,JP3213300001,false
JP,Kawasaki Heavy Industries Ltd,7012,16792,,JP3224200000 | US4863592014,false
JP,Kawasaki Kisen Kaisha Ltd,9107,14903,,US4863642017 | JP3223800008,false
JP,KDDI Corp,9433,4827,,JP3496400007 | US48667L1061,true
JP,KeePer Technical Laboratory Co Ltd,6036,16036,,JP3236320002,false
JP,keio Corporation,9008,18868,,JP3277800003,false
JP,Keisei Electric Railway Co. Ltd,9009,18837,,JP3278600006,false
JP,Kewpie Corporation,2809,16306,,JP3244800003,false
JP,Keyence Corporation,6861,11375,,JP3236200006,true
JP,Kikkoman Corporation,2801,16668,,JP3240400006 | US49387U1034,false
JP,Kioxia Holdings Corporation,285A,19501,,JP3236330001,false
JP,Kirin Holdings Company,2503,18322,,JP3258000003 | US4973503067,false
JP,Kobayashi Pharmaceutical Co Ltd,4967,15803,,JP3301100008,false
JP,Kobe Bussan Co Ltd,3038,17738,,JP3291200008,false
JP,Kobe Steel Ltd,5406,18838,,JP3289800009,false
JP,Koei Tecmo Holdings Co. Ltd,3635,16555,,JP3283460008,false
JP,Koito Manufacturing Co Ltd,7276,16525,,JP3284600008 | US5002751023,false
JP,KOKUSAI ELECTRIC CORPORATION,6525,15784,,JP3293330001 | US5004241064,false
JP,Komatsu Ltd,6301,12951,,JP3304200003 | US5004584018,false
JP,Konami Group Corporation,9766,17833,,US50046R2004 | JP3300200007,false
JP,Konica Minolta Inc,4902,18844,,US50048B1044 | JP3300600008,false
JP,KOSÉ Corporation,4922,19301,,US5006791058 | JP3283650004,false
JP,KOSE R.E. Co Ltd,3246,19949,,JP3283670002,false
JP,Kotobuki Spirits Co Ltd,2222,20089,,JP3299600001,false
JP,Kubota Corporation,6326,15620,,US5011732071 | JP3266400005,false
JP,Kuraray Co Ltd,3405,18861,,US50127R1032 | JP3269600007,false
JP,Kurita Water Industries Ltd,6370,17752,,JP3270000007 | US5012831054,false
JP,Kyocera Corporation,6971,16322,,JP3249600002 | US5015562037,false
JP,Kyoritsu Maintenance Co Ltd,9616,20133,,JP3253900009,false
JP,Kyowa Kirin Co Ltd,4151,17875,,JP3256000005,false
JP,Lasertec Corporation,6920,15482,,JP3979200007,false
JP,Laxus Technologies Inc.,288A,19635,,,false
JP,Liberaware Co Ltd,218A,17768,,JP3974870002,false
JP,Lifenet Insurance Company,7157,19692,,JP3966660007,false
JP,LINTEC Corporation,7966,18787,,JP3977200009,false
JP,LIXIL Corporation,5938,16244,,US53931R1032 | JP3626800001,false
JP,LY Corporation,4689,18316,,US98877X1019 | JP3933800009,false
JP,M&A Research Institute Holdings Inc,9552,15905,,JP3167370000,false
JP,M3 Inc,2413,18840,,JP3435750009,false
JP,Makita Corporation,6586,15267,,JP3862400003 | US5608773009,false
JP,Mani Inc,7730,16709,,JP3869920003,false
JP,Marubeni Corporation,8002,17893,,US5738102079 | JP3877600001,false
JP,Marui Group Co Ltd,8252,18841,,US5738143081 | JP3870400003,false
JP,Maruwa Co. Ltd,5344,16155,,JP3879250003,false
JP,MatsukiyoCocokara & Co,3088,20198,,JP3869010003,false
JP,Mazda Motor Corporation,7261,16583,,JP3868400007 | US5787871038,false
JP,McDonald's Holdings Company (Japan) Ltd,2702,17624,,JP3750500005,false
JP,Mebuki Financial Group Inc,7167,19456,,JP3117700009,false
JP,MEC Company Ltd,4971,15791,,JP3920890005,false
JP,MediPal Holdings Corporation,7459,17869,,JP3268950007 | US58502T1079,false
JP,Medley Inc,4480,16771,,JP3921310003,false
JP,Meiji Holdings Co Ltd,2269,18842,,JP3918000005 | US5852651018,false
JP,Menicon Company Limited,7780,15566,,JP3921270009,false
JP,Mercari Inc,4385,10047,,US5875731060 | JP3921290007,false
JP,Micronics Japan Co. Ltd,6871,15782,,JP3750400008,false
JP,MINEBEA MITSUMI Inc,6479,15785,,JP3906000009 | US60272J1034,false
JP,"Miroku Jyoho Service Co., Ltd",9928,18786,,JP3910700008,false
JP,MISUMI Group Inc,9962,20156,,JP3885400006 | US60651K1016,false
JP,Mitsubishi Chemical Group Corporation,4188,15577,,JP3897700005 | US6067631001,false
JP,Mitsubishi Corporation,8058,15672,,JP3898400001 | US6067694041,false
JP,Mitsubishi Electric Corporation,6503,5887,,JP3902400005 | US6067762012,false
JP,Mitsubishi Estate Co. Ltd,8802,18856,,US6067832070 | JP3899600005,false
JP,Mitsubishi Heavy Industries Ltd,7011,16819,,JP3900000005 | TH8483121100 | US6067934041,false
JP,Mitsubishi Logistics Corporation,9301,18854,,JP3902000003,false
JP,Mitsubishi Materials Corporation,5711,18853,,JP3903000002,false
JP,Mitsubishi Motors Corporation,7211,14355,,JP3899800001,false
JP,Mitsubishi Paper Mills Limited,3864,19465,,JP3901200000,false
JP,Mitsubishi UFJ Financial Group Inc,8306,6511,,ARDEUT111762 | JP3902900004 | US6068221042 | BRM1UFBDR006 | TH8483121001 | CA6249381063,true
JP,Mitsui & Co Ltd,8031,18093,,US6068272029 | JP3893600001,false
JP,Mitsui Chemicals Inc,4183,18802,,JP3888300005,false
JP,MITSUI E&S Co Ltd,7003,19239,,JP3891600003,false
JP,Mitsui Fudosan Co Ltd,8801,18804,,US60683M1099 | JP3893200000,false
JP,Mitsui High-tec Inc,6966,20155,,JP3892400007,false
JP,Mitsui Mining & Smelting Co Ltd,5706,18812,,JP3888400003,false
JP,Mitsui O.S.K. Lines Ltd,9104,14904,,JP3362700001 | US60685L2088,false
JP,MIXI Inc,2121,5773,,JP3882750007,false
JP,Mizuho Financial Group Inc,8411,16577,,JP3885780001 | ARDEUT114733 | US60687Y1091,false
JP,Mizuno Corporation,8022,16310,,JP3905200006,false
JP,MODEC Inc,6269,16861,,JP3888250002,false
JP,Monex Group Inc,8698,16588,,JP3869970008,false
JP,Money Forward Inc,3994,18832,,JP3869960009,false
JP,MonotaRO Co Ltd,3064,17562,,US61022V1070 | JP3922950005,false
JP,MS&AD Insurance Group Holdings Inc,8725,18846,,US5534911012 | JP3890310000,false
JP,Murata Manufacturing Co Ltd,6981,15060,,JP3914400001 | US6264251025,false
JP,Musashi Seimitsu Industry Co Ltd,7220,20153,,JP3912700006,false
JP,Nabtesco Corporation,6268,15848,,JP3651210001,false
JP,Nakanishi Inc,7716,17870,,JP3642500007,false
JP,Namura Shipbuilding Co Ltd,7014,20109,,JP3651400008,false
JP,NEC Corporation,6701,14317,,JP3733000008 | ARDEUT113081,true
JP,Net One Systems Co Ltd,7518,20145,,JP3758200004,false
JP,Net Protections Holdings Inc,7383,19673,,JP3758270007,false
JP,NEXON Co Ltd,3659,14898,,JP3758190007 | US65340H1041,false
JP,Next Generation Technology Group Inc,319A,20258,,JP3264350004,false
JP,NGK Insulators Ltd,5333,16652,,JP3695200000,false
JP,NH Foods Ltd,2282,18845,,JP3743000006,false
JP,NHK Spring Co. Ltd,5991,16308,,JP3742600004,false
JP,Nichias Corporation,5393,16169,,JP3660400007,false
JP,Nichirei Corporation,2871,18839,,JP3665200006,false
JP,Nidec Corporation,6594,11337,,JP3734800000 | US6540901096,true
JP,Nifco Inc,7988,18717,,JP3756200006,false
JP,Nihon M&A Center Holdings Inc,2127,16710,,JP3689050007,false
JP,Nikon Corporation,7731,15576,,JP3657400002 | US6541112024,false
JP,Nintendo Co. Ltd,7974,10385,,JP3756600007 | US6544453037 | TH8483120300 | CA6539521014,true
JP,Nippon Electric Glass Co Ltd,5214,18822,,JP3733400000,false
JP,Nippon Express Holdings Inc,9147,18024,,JP3688370000,false
JP,Nippon Paint Holdings CO LTD,4612,19773,,JP3749400002,false
JP,Nippon Steel Corporation,5401,16014,,US65461T1016 | JP3381000003,false
JP,Nippon Telegraph and Telephone,9432,10157,,JP3735400008 | US6546241059,true
JP,Nippon Television Holdings Inc,9404,17836,,JP3732200005,false
JP,Nippon Yusen Kabushiki Kaisha,9101,14906,,US6546333047 | JP3753000003,false
JP,Nissan Chemical Corporation,4021,18811,,JP3670800006,false
JP,Nissan Motor Co. Ltd,7201,10436,,ARDEUT113032 | US6547444082 | JP3672400003,true
JP,Nisshin Seifun Group Inc,2002,18810,,JP3676800000,false
JP,Nissin Foods Holdings Co Ltd,2897,18718,,JP3675600005,false
JP,Nissui Corporation,1332,18809,,JP3718800000,false
JP,Niterra Co Ltd,5334,20160,,JP3738600000,false
JP,Nitori Holdings Co Ltd,9843,16787,,JP3756100008,false
JP,Nitto Boseki Co. Ltd,3110,15812,,JP3684400009,false
JP,Nitto Denko Corporation,6988,17459,,US6548022069 | JP3684000007,false
JP,Nitto Kohki Co. Ltd,6151,16599,,JP3682300003,false
JP,NOF Corporation,4403,18770,,JP3753400005,false
JP,Nomura Holdings Inc,8604,14347,,BRNMRHBDR006 | US65535H2085 | JP3762600009 | ARDEUT113024,false
JP,Nomura Research Institute,4307,15058,,JP3762800005 | US65538C2061,false
JP,Noritsu Koki Co. Ltd.,7744,17662,,JP3759500006,false
JP,Noritz Corporation,5943,16542,,JP3759400009,false
JP,NSK Ltd,6471,18806,,US6701841008 | JP3720800006,false
JP,NTN Corporation,6472,18805,,JP3165600002,false
JP,NTT DATA Group Corporation,9613,18803,,JP3165700000 | US6294361067,false
JP,Nxera Pharma Co. Ltd,4565,15906,,JP3431300007,false
JP,Obayashi Corporation,1802,18795,,JP3190000004 | US6742282006,false
JP,OBIC Business Consultants Co. Ltd,4733,16158,,JP3173500004,false
JP,OBIC Co. Ltd,4684,18831,,JP3173400007,false
JP,Odakyu Electric Railway Co Ltd,9007,16786,,JP3196000008,false
JP,Ohashi Technica Inc,7628,18719,,JP3173100003,false
JP,Oisix ra daichi Inc,3182,20104,,JP3174190003,false
JP,Oji Holdings Corporation,3861,18791,,JP3174410005 | US6781231005,false
JP,Okuma Corporation,6103,18780,,JP3172100004,false
JP,Olympus Corporation,7733,15844,,JP3201200007 | US68163W2089,false
JP,OMRON Corporation,6645,15852,,JP3197800000 | US6821513032,false
JP,Oracle Corporation Japan,4716,18099,,JP3689500001,false
JP,Oriental Land Co Ltd,4661,18779,,JP3198900007,false
JP,ORIX Corporation,8591,13547,,BRI1XCBDR003 | US6863301015 | JP3200450009,false
JP,oRo Co. Ltd,3983,16173,,JP3201900002,false
JP,Osaka Gas Co Ltd,9532,18777,,JP3180400008,false
JP,OSG Corporation,6136,20159,,JP3170800001,false
JP,Otsuka Holdings Co Ltd,4578,16495,,JP3188220002 | US6891641010,false
JP,Pan Pacific International Holdings Corporation,7532,20107,,JP3639650005 | US69807K1051,false
JP,Panasonic Holdings Corporation,6752,4799,,US69832A2050 | JP3866800000 | US69832A3041,true
JP,Pasona Group Inc,2168,18277,,JP3781490002,false
JP,PCA Corporation,9629,18834,,JP3801500004,false
JP,PeptiDream Inc,4587,19814,,JP3836750004,false
JP,PHC Holdings Corporation,6523,19771,,JP3801300009,false
JP,Pigeon Corporation,7956,20171,,US7210061047 | JP3801600002,false
JP,Plus Alpha Consulting Co. Ltd.,4071,20047,,JP3832700003,false
JP,POPER Co Ltd,5134,20129,,JP3856450006,false
JP,Raksul Inc,4384,10265,,JP3967180005,false
JP,Rakus Co Ltd,3923,17962,,JP3967170006,false
JP,Rakuten Bank Ltd,5838,14783,,JP3967220009,false
JP,Rakuten Group Inc,4755,5645,,JP3967200001 | US75102W1080,false
JP,Recruit Holdings Co. Ltd,6098,11339,,JP3970300004 | US75629J1016,true
JP,Relo Group Inc,8876,20134,,JP3755200007,false
JP,Renesas Electronics Corporation,6723,15574,,US75972B1017 | JP3164720009,false
JP,RENOVA Inc,0519,19998,,JP3981200003,false
JP,ReproCELL Incorporated,4978,16506,,JP3974770004,false
JP,Resona Holdings inc,8308,18659,,JP3500610005,false
JP,Resonac Holdings Corporation,4004,18776,,JP3368000000 | US8253842095,false
JP,Ricoh Company Ltd,7752,18775,,JP3973400009 | US7656583074,false
JP,Rigaku Holdings Corporation,268A,18702,,JP3969750003,false
JP,Riken Keiki Co Ltd,7734,16011,,JP3971000009,false
JP,Rinnai Corporation,5947,16543,,JP3977400005,false
JP,RIX CORPORATION,7525,19461,,JP3974500005,false
JP,Robot Payment Inc,4374,19685,,JP3985100001,false
JP,ROHM Co. Ltd,6963,15862,,JP3982800009 | US7753761060,false
JP,Rohto Pharmaceutical Co. Ltd,4527,16669,,JP3982400008,false
JP,Roland Corporation,7944,16821,,JP3983400007,false
JP,Round One Corporation,4680,17518,,JP3966800009,false
JP,Ryohin Keikaku Co Ltd,7453,18773,,US78392U1051 | JP3976300008,false
JP,Sakata INX Corporation,4633,18513,,JP3314800008,false
JP,Sakata Seed Corporation,1377,16442,,JP3315000004,false
JP,Sankyo Co Ltd,6417,16763,,JP3326410002,false
JP,Sanoh Industrial Co Ltd,6584,18723,,JP3325200008,false
JP,Sanrio Company Ltd,8136,16880,,JP3343200006,false
JP,Sapporo Holdings Limited,2501,18772,,JP3320800000,false
JP,SBI Holdings Inc,8473,19908,,JP3436120004,false
JP,SCREEN Holdings Co. Ltd.,7735,15586,,JP3494600004,false
JP,Secom Co Ltd,9735,16530,,JP3421800008 | US8131132065,false
JP,Sega Sammy Holdings Inc,6460,11369,,US8157941027 | JP3419050004,true
JP,Seibu Giken Co Ltd,6223,16772,,JP3415750003,false
JP,Seiko Epson Corporation,6724,16757,,US81603X1081 | JP3414750004,false
JP,SEIKO GROUP CORPORATION,8050,19303,,JP3414700009,false
JP,Sekisui Chemical Co Ltd,4204,15808,,JP3419400001,false
JP,Sekisui House Ltd,1928,18767,,JP3420600003 | US8160783077,false
JP,Senshu Electric Co Ltd,9824,16890,,JP3424400004,false
JP,Seven & i Holdings Co Ltd,3382,16494,,US81783H1059 | JP3422950000,false
JP,SG Holdings Co,9143,15057,,JP3162770006,false
JP,Sharp Corporation,6753,16376,,JP3359600008 | US8198823093,false
JP,Shibaura Mechatronics Corporation,6590,15195,,JP3355000005,false
JP,SHIFT Inc,3697,16159,,JP3355400007,false
JP,Shima Seiki Mfg. Ltd,6222,15792,,JP3356500003,false
JP,Shimadzu Corporation,7701,15845,,JP3357200009,false
JP,Shimano Inc,7309,15625,,JP3358000002 | US82455C1018,false
JP,Shimizu Corporation,1803,18766,,JP3358800005,false
JP,Shin-Etsu Chemical Co. Ltd,4063,11373,,JP3371200001 | US8245511055,false
JP,Shinko Electric Industries Co Ltd,6967,15804,,JP3375800004,false
JP,Shinoken Group Co. Ltd,8909,11519,,,false
JP,Shionogi & Co Ltd,4507,16707,,US8246671098 | JP3347200002,false
JP,Shiseido Company Limited,4911,16493,,US8248414075 | JP3351600006,false
JP,Shizuoka Financial Group Inc,5831,18764,,JP3351500008,false
JP,Shoei Co Ltd,7839,16822,,JP3360900009,false
JP,Simplex Holdings Inc,4373,16774,,JP3383270000,false
JP,SMC Corporation,6273,15059,,US78445W3060 | JP3162600005,false
JP,SMS Co Ltd,2175,17961,,JP3162350007,false
JP,Socionext Inc,6526,14268,,JP3433500000,false
JP,SoftBank Corp,9434,19594,,JP3732000116 | JP3732000009 | US83405K1025 | JP3732000108,false
JP,SoftBank Group Corp,9984,5601,,JP3436100006 | US83404D1090,true
JP,Sojitz Corporation,2768,18748,,JP3663900003,false
JP,Sompo Holdings Inc,8630,18740,,JP3165000005,false
JP,Sony Group Corporation,6758,4178,,ARDEUT112984 | US8356993076 | BRSNECBDR002 | JP3435000009 | TH0150121901,true
JP,Soracom Inc,147A,17853,,JP3436240000,false
JP,Square Enix Holdings Co. Ltd,9684,14899,,JP3164630000 | US85223E1010,false
JP,Stanley Electric Co Ltd,6923,18724,,JP3399400005,false
JP,Subaru Corporation,7270,18739,,JP3814800003 | US86428V1044,false
JP,Sumco Corporation,3436,15578,,JP3322930003 | US86558P1093,false
JP,Sumitomo Bakelite Co Ltd,4203,18333,,JP3409400003,false
JP,Sumitomo Chemical Company Limited,4005,18737,,US8656121055 | JP3401400001,false
JP,Sumitomo Corporation,8053,17600,,US8656131039 | JP3404600003,false
JP,Sumitomo Electric Industries Ltd,5802,18726,,JP3407400005 | US8656172033,false
JP,Sumitomo Heavy Industries Ltd,6302,5214,,US8656201089 | JP3405400007,false
JP,Sumitomo Metal Mining Co Ltd,5713,18656,,US86563T1043 | JP3402600005,false
JP,Sumitomo Mitsui Financial Group Inc,8316,15545,,JP3890350006 | US86562M2098 | BRS1MFBDR007 | TH8483120409,false
JP,Sumitomo Mitsui Trust Group Inc,8309,18736,,US86562X1063 | JP3892100003,false
JP,Sumitomo Pharma Co Ltd,4506,18735,,JP3495000006,false
JP,Sumitomo Realty & Development Co Ltd,8830,18734,,JP3409000001,false
JP,Suzuki Motor Corporation,7269,16580,,US86959X1072 | JP3397200001,false
JP,SWCC Corporation,5805,20222,,JP3368400002,false
JP,Sysmex Corporation,6869,15842,,US87184P1093 | JP3351100007,false
JP,Syuppin Co Ltd,3179,19699,,JP3359940008,false
JP,T-Gaia Corporation,3738,18284,,JP3893700009,false
JP,T&D Holdings Inc,8795,18733,,US8721201007 | JP3539220008,false
JP,Taiheiyo Cement Corporation,5233,18714,,JP3449020001,false
JP,Taisei Corporation,1801,18713,,US8740182030 | JP3443600006,false
JP,Taiyo Yuden Co Ltd,6976,18711,,JP3452000007,false
JP,Takashimaya Company Limited,8233,18710,,JP3456000003,false
JP,Takeda Pharmaceutical Company Limited,4502,4732,,US8740602052 | BRTAKPBDR006 | JP3463000004,true
JP,Takeuchi Mfg. Co. Ltd,6432,17599,,JP3462660006,false
JP,Tamron Co Ltd,7740,18194,,JP3471800007,false
JP,TDK Corporation,6762,15783,,US8723514084 | JP3538800008,false
JP,TechnoPro Holdings Inc,6028,16195,,US87875T2042 | JP3545240008,false
JP,Teijin Limited,3401,17449,,JP3544000007,false
JP,Terumo Corporation,4543,5254,,JP3546800008 | US88156J1051,true
JP,The Chiba Bank Ltd,8331,18706,,JP3511800009,false
JP,The Japan Steel Works Ltd,5631,18700,,US4711003057 | JP3721400004,false
JP,The Kansai Electric Power Company Incorporated,9503,18695,,US4846023053 | JP3228600007,false
JP,The Yokohama Rubber Company Limited,5101,18694,,JP3955800002,false
JP,THK Co. Ltd,6481,15855,,US8724341057 | JP3539250005,false
JP,Tigers Polymer Corporation,4231,18728,,JP3440800005,false
JP,TIMEE INC,215A,17775,,JP3449040009,false
JP,Tobu Railway Co Ltd,9001,18692,,JP3597800006,false
JP,Toei Animation Co. Ltd,4816,15857,,JP3560200002,false
JP,Toho Co Ltd,9602,18688,,JP3598600009,false
JP,"Toho Gas Co., Ltd.",9533,17984,,JP3600200004,false
JP,Tokai Carbon Co Ltd,5301,18678,,JP3560800009,false
JP,TOKAI Corp,9729,16313,,JP3552250007,false
JP,Tokio Marine Holdings Inc,8766,18676,,US8890941086 | JP3910660004,false
JP,Tokuyama Corporation,4043,18674,,JP3625000009,false
JP,Tokyo Electric Power Company Holdings Incorporated,9501,18675,,JP3585800000 | US8891091048,false
